time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,model_snr,accuracy,psnr
35,v4,v3,40.0,70.06,0.0,1.0,0.7006,0.0,3.0901,False,10.0,0.17792968754656613,8.457154035568237
35,v4,v7,40.0,90.05,10.0,1.0,0.9005,0.2,-2.1,True,10.0,0.14921875018626451,3.266285225749016
35,v4,v12,40.0,150.0,10.0,1.0,1.5,0.2,-6.5321,True,10.0,0.1142578125,-1.165979653596878
36,v1,v2,40.0,20.22,10.0,1.0,0.2022,0.2,10.8725,False,10.0,0.520898437127471,16.23916131258011
36,v1,v6,40.0,160.03,0.0,1.0,1.6003,0.0,-4.0839,True,10.0,0.12968750018626451,1.2824850343167782
36,v1,v5,40.0,180.0,10.0,1.0,1.8,0.2,-8.1158,True,10.0,0.09433593787252903,-2.7483319491147995
36,v1,v10,40.0,310.01,10.0,1.0,3.1001,0.2,-12.8379,True,10.0,0.08046875009313226,-7.4721289575099945
36,v1,v9,40.0,320.0,0.0,1.0,3.2,0.0,-10.103,True,10.0,0.07167968759313226,-4.73710298538208
36,v2,v1,20.0,20.22,10.0,0.6,0.2022,0.2,-9.1275,False,10.0,0.080078125,-3.76190222799778
36,v2,v6,20.0,180.0,10.0,0.6,1.8,0.2,-28.1158,True,10.0,0.1025390625,-22.750272393226624
36,v2,v5,20.0,200.02,0.0,0.6,2.0002,0.0,-26.0216,True,10.0,0.1025390625,-20.655529499053955
36,v2,v10,20.0,330.0,20.0,0.6,3.3,0.4,-30.0,True,10.0,0.1025390625,-24.631091594696045
36,v2,v9,20.0,340.01,10.0,0.6,3.4001,0.2,-30.0,True,10.0,0.1025390625,-24.634175896644592
36,v3,v4,20.0,70.06,10.0,0.6,0.7006,0.2,-19.9202,True,10.0,0.1015625,-14.553070187568665
36,v3,v8,20.0,80.06,10.0,0.6,0.8006,0.2,-21.0782,True,10.0,0.1025390625,-15.711800336837769
36,v3,v11,20.0,90.0,30.0,0.6,0.9,0.6,-25.1055,True,10.0,0.1025390625,-19.739952325820923
36,v3,v7,20.0,150.0,30.0,0.6,1.5,0.6,-29.5424,True,10.0,0.1025390625,-24.175110816955566
36,v3,v12,20.0,210.02,20.0,0.6,2.1002,0.4,-30.0,True,10.0,0.1025390625,-24.631306409835815
36,v4,v8,40.0,10.0,0.0,1.0,0.1,0.0,20.0,False,10.0,0.8029296882450581,25.366666197776794
36,v4,v11,40.0,20.22,20.0,1.0,0.2022,0.4,9.1116,False,10.0,0.43496093712747097,14.475493550300598
36,v4,v3,40.0,70.06,10.0,1.0,0.7006,0.2,0.0798,False,10.0,0.14179687504656613,5.446011155843735
36,v4,v7,40.0,80.06,20.0,1.0,0.8006,0.4,-2.8391,True,10.0,0.13691406254656613,2.5258412808179855
36,v4,v12,40.0,140.0,10.0,1.0,1.4,0.2,-5.9329,True,10.0,0.13261718768626451,-0.5672379964962602
37,v1,v2,40.0,30.15,0.0,1.0,0.3015,0.0,10.4144,False,10.0,0.47988281212747097,15.78140538930893
37,v1,v6,40.0,160.03,10.0,1.0,1.6003,0.2,-7.0942,True,10.0,0.1259765625,-1.7291323766112328
37,v1,v5,40.0,170.0,20.0,1.0,1.7,0.4,-9.3802,True,10.0,0.07343750004656613,-4.013297155499458
37,v1,v9,40.0,320.0,10.0,1.0,3.2,0.2,-13.1133,True,10.0,0.07890625018626451,-7.748853325843811
37,v1,v10,40.0,320.01,10.0,1.0,3.2001,0.2,-13.1137,True,10.0,0.07851562509313226,-7.74899759888649
37,v2,v1,20.0,30.15,0.0,0.6,0.3015,0.0,-9.5856,True,10.0,0.08085937518626451,-4.220951467752457
37,v2,v6,20.0,190.0,10.0,0.6,1.9,0.2,-28.5854,True,10.0,0.1025390625,-23.216806650161743
37,v2,v5,20.0,200.02,20.0,0.6,2.0002,0.4,-30.0,True,10.0,0.1025390625,-24.63699448108673
37,v2,v10,20.0,350.0,10.0,0.6,3.5,0.2,-30.0,True,10.0,0.1025390625,-24.633829712867737
37,v2,v9,20.0,350.01,10.0,0.6,3.5001,0.2,-30.0,True,10.0,0.1025390625,-24.63263165950775
37,v3,v4,20.0,80.06,20.0,0.6,0.8006,0.4,-22.8391,True,10.0,0.1005859375,-17.473634362220764
37,v3,v8,20.0,90.05,10.0,0.6,0.9005,0.2,-22.1,True,10.0,0.1015625,-16.73188066482544
37,v3,v11,20.0,120.0,10.0,0.6,1.2,0.2,-24.5939,True,10.0,0.1025390625,-19.228480339050293
37,v3,v7,20.0,180.0,10.0,0.6,1.8,0.2,-28.1158,True,10.0,0.1025390625,-22.74878990650177
37,v3,v12,20.0,230.02,20.0,0.6,2.3002,0.4,-30.0,True,10.0,0.1025390625,-24.632883191108704
37,v4,v8,40.0,10.0,30.0,1.0,0.1,0.6,13.9794,False,10.0,0.6999999992549419,19.3444242477417
37,v4,v11,40.0,40.11,30.0,1.0,0.4011,0.6,1.9138,True,10.0,0.15839843754656613,7.279400169849396
37,v4,v3,40.0,80.06,20.0,1.0,0.8006,0.4,-2.8391,True,10.0,0.14960937504656613,2.527606174349785
37,v4,v7,40.0,100.04,30.0,1.0,1.0004,0.6,-6.0245,True,10.0,0.11875000002328306,-0.6615442093461752
37,v4,v12,40.0,150.0,40.0,1.0,1.5,0.8,-10.5115,True,10.0,0.08750000037252903,-5.143949776887894
38,v1,v2,40.0,30.15,0.0,1.0,0.3015,0.0,10.4144,False,10.0,0.505859375,15.780455648899078
38,v1,v6,40.0,170.03,0.0,1.0,1.7003,0.0,-4.6103,True,10.0,0.14394531259313226,0.7551795989274979
38,v1,v5,40.0,190.0,10.0,1.0,1.9,0.2,-8.5854,True,10.0,0.08847656287252903,-3.21770241856575
38,v1,v9,40.0,310.0,10.0,1.0,3.1,0.2,-12.8375,True,10.0,0.072265625,-7.472049981355667
38,v1,v10,40.0,330.01,10.0,1.0,3.3001,0.2,-13.3809,True,10.0,0.08281250018626451,-8.01530048251152
38,v2,v1,20.0,30.15,0.0,0.6,0.3015,0.0,-9.5856,True,10.0,0.06953125004656613,-4.2204238921403885
38,v2,v6,20.0,200.0,0.0,0.6,2.0,0.0,-26.0206,True,10.0,0.1025390625,-20.65469789505005
38,v2,v5,20.0,220.02,10.0,0.6,2.2002,0.2,-29.8596,True,10.0,0.1025390625,-24.495730996131897
38,v2,v9,20.0,340.01,10.0,0.6,3.4001,0.2,-30.0,True,10.0,0.1025390625,-24.634694695472717
38,v2,v10,20.0,360.0,10.0,0.6,3.6,0.2,-30.0,True,10.0,0.1025390625,-24.63395404815674
38,v3,v4,20.0,60.07,40.0,0.6,0.6007,0.8,-22.5636,True,10.0,0.1025390625,-17.196933388710022
38,v3,v8,20.0,100.04,40.0,0.6,1.0004,0.8,-26.9936,True,10.0,0.1015625,-21.62842321395874
38,v3,v11,20.0,130.0,10.0,0.6,1.3,0.2,-25.2892,True,10.0,0.1025390625,-19.92353391647339
38,v3,v7,20.0,190.0,10.0,0.6,1.9,0.2,-28.5854,True,10.0,0.1025390625,-23.22004771232605
38,v3,v12,20.0,250.02,10.0,0.6,2.5002,0.2,-30.0,True,10.0,0.1025390625,-24.635134100914
38,v4,v8,40.0,40.0,0.0,1.0,0.4,0.0,7.9588,False,10.0,0.3318359376862645,13.327166497707367
38,v4,v3,40.0,60.07,40.0,1.0,0.6007,0.8,-2.5636,True,10.0,0.14531250018626451,2.8024474680423737
38,v4,v11,40.0,70.06,30.0,1.0,0.7006,0.6,-2.9305,True,10.0,0.1396484375,2.4341433495283127
38,v4,v7,40.0,130.03,30.0,1.0,1.3003,0.6,-8.3018,True,10.0,0.109375,-2.9358957707881927
38,v4,v12,40.0,190.0,30.0,1.0,1.9,0.6,-11.5957,True,10.0,0.07832031254656613,-6.228836178779602
39,v1,v2,40.0,30.15,30.0,1.0,0.3015,0.6,4.3938,False,10.0,0.19746093754656613,9.75988882780075
39,v1,v6,40.0,170.03,20.0,1.0,1.7003,0.4,-9.3815,True,10.0,0.09023437509313226,-4.0161533653736115
39,v1,v5,40.0,180.0,0.0,1.0,1.8,0.0,-5.1055,True,10.0,0.13632812537252903,0.26081429375335574
39,v1,v9,40.0,320.0,10.0,1.0,3.2,0.2,-13.1133,True,10.0,0.08203125,-7.746828526258469
39,v1,v10,40.0,340.01,10.0,1.0,3.4001,0.2,-13.6402,True,10.0,0.08339843759313226,-8.276384025812149
39,v2,v1,20.0,30.15,30.0,0.6,0.3015,0.6,-15.6062,True,10.0,0.0908203125,-10.23993456363678
39,v2,v6,20.0,200.0,10.0,0.6,2.0,0.2,-29.0309,True,10.0,0.1025390625,-23.665937185287476
39,v2,v5,20.0,210.02,30.0,0.6,2.1002,0.6,-30.0,True,10.0,0.1025390625,-24.635016083717346
39,v2,v9,20.0,350.01,40.0,0.6,3.5001,0.8,-30.0,True,10.0,0.1025390625,-24.634191274642944
39,v2,v10,20.0,370.0,40.0,0.6,3.7,0.8,-30.0,True,10.0,0.1025390625,-24.636146903038025
39,v3,v4,20.0,100.04,10.0,0.6,1.0004,0.2,-23.0142,True,10.0,0.103515625,-17.64980375766754
39,v3,v11,20.0,140.0,30.0,0.6,1.4,0.6,-28.9432,True,10.0,0.1025390625,-23.576550722122192
39,v3,v8,20.0,140.03,20.0,0.6,1.4003,0.4,-27.6958,True,10.0,0.1025390625,-22.329158306121826
39,v3,v7,20.0,200.0,0.0,0.6,2.0,0.0,-26.0206,True,10.0,0.1025390625,-20.656175136566162
39,v3,v15,20.0,260.0,30.0,0.6,2.6,0.6,-30.0,True,10.0,0.1025390625,-24.633684158325195
39,v4,v8,40.0,40.0,10.0,1.0,0.4,0.2,4.9485,False,10.0,0.22832031268626451,10.31365954875946
39,v4,v11,40.0,40.11,20.0,1.0,0.4011,0.4,3.1632,False,10.0,0.16972656268626451,8.528068244457245
39,v4,v3,40.0,100.04,10.0,1.0,1.0004,0.2,-3.0142,True,10.0,0.13300781254656613,2.353036291897297
39,v4,v7,40.0,100.04,10.0,1.0,1.0004,0.2,-3.0142,True,10.0,0.14433593768626451,2.3517534285783768
39,v4,v12,40.0,160.0,10.0,1.0,1.6,0.2,-7.0927,True,10.0,0.10820312518626451,-1.7283544540405273
40,v1,v2,40.0,3.0,20.0,1.0,0.03,0.4,25.6864,False,10.0,0.8216796889901161,31.05066478252411
40,v1,v5,40.0,180.0,10.0,1.0,1.8,0.2,-8.1158,True,10.0,0.08925781259313226,-2.7509684413671494
40,v1,v6,40.0,190.02,30.0,1.0,1.9002,0.6,-11.5968,True,10.0,0.07246093754656613,-6.230725079774857
40,v1,v9,40.0,310.0,30.0,1.0,3.1,0.6,-15.8478,True,10.0,0.10097656259313226,-10.482472598552704
40,v1,v10,40.0,330.01,20.0,1.0,3.3001,0.4,-15.1419,True,10.0,0.09121093759313226,-9.775901317596436
40,v2,v1,20.0,3.0,20.0,0.6,0.03,0.4,5.6864,True,10.0,0.23613281268626451,11.050445973873138
40,v2,v5,20.0,180.02,10.0,0.6,1.8002,0.2,-28.117,True,10.0,0.1025390625,-22.751917362213135
40,v2,v6,20.0,190.0,10.0,0.6,1.9,0.2,-28.5854,True,10.0,0.1025390625,-23.218603253364563
40,v2,v9,20.0,310.01,10.0,0.6,3.1001,0.2,-30.0,True,10.0,0.1025390625,-24.634759426116943
40,v2,v10,20.0,330.0,0.0,0.6,3.3,0.0,-30.0,True,10.0,0.1025390625,-24.634327054023743
40,v3,v4,20.0,110.04,10.0,0.6,1.1004,0.2,-23.8414,True,10.0,0.1025390625,-18.474190831184387
40,v3,v8,20.0,160.03,10.0,0.6,1.6003,0.2,-27.0942,True,10.0,0.1025390625,-21.728537559509277
40,v3,v11,20.0,170.0,0.0,0.6,1.7,0.0,-24.609,True,10.0,0.1025390625,-19.24356782436371
40,v3,v7,20.0,200.0,10.0,0.6,2.0,0.2,-29.0309,True,10.0,0.1025390625,-23.66669988632202
40,v3,v12,20.0,260.02,10.0,0.6,2.6002,0.2,-30.0,True,10.0,0.1025390625,-24.63558602333069
40,v4,v8,40.0,50.0,0.0,1.0,0.5,0.0,6.0206,False,10.0,0.2568359375,11.38518339395523
40,v4,v11,40.0,60.07,10.0,1.0,0.6007,0.2,1.4158,False,10.0,0.15175781259313226,6.782659113407135
40,v4,v7,40.0,90.05,0.0,1.0,0.9005,0.0,0.9103,True,10.0,0.15058593754656613,6.273281753063202
40,v4,v3,40.0,110.04,10.0,1.0,1.1004,0.2,-3.8414,True,10.0,0.13164062518626451,1.526348777115345
40,v4,v12,40.0,150.0,0.0,1.0,1.5,0.0,-3.5218,True,10.0,0.13027343759313226,1.8456941395998
41,v1,v2,40.0,20.22,0.0,1.0,0.2022,0.0,13.8828,False,10.0,0.6902343742549419,19.248695373535156
41,v1,v6,40.0,160.03,40.0,1.0,1.6003,0.8,-11.0736,True,10.0,0.08417968731373549,-5.708997488021851
41,v1,v5,40.0,170.0,0.0,1.0,1.7,0.0,-4.609,True,10.0,0.1337890625,0.7557259351015091
41,v1,v9,40.0,280.0,10.0,1.0,2.8,0.2,-11.9535,True,10.0,0.07187500037252903,-6.588850319385529
41,v1,v14,40.0,300.01,30.0,1.0,3.0001,0.6,-15.5635,True,10.0,0.09121093759313226,-10.19828486442566
41,v2,v1,20.0,20.22,0.0,0.6,0.2022,0.0,-6.1172,False,10.0,0.1220703125,-0.752448845654726
41,v2,v6,20.0,180.0,40.0,0.6,1.8,0.8,-30.0,True,10.0,0.1025390625,-24.631292700767517
41,v2,v5,20.0,190.02,0.0,0.6,1.9002,0.0,-25.5762,True,10.0,0.1015625,-20.208308696746826
41,v2,v9,20.0,300.01,10.0,0.6,3.0001,0.2,-30.0,True,10.0,0.1025390625,-24.634822249412537
41,v2,v14,20.0,320.0,30.0,0.6,3.2,0.6,-30.0,True,10.0,0.1025390625,-24.633813619613647
41,v3,v4,20.0,120.04,0.0,0.6,1.2004,0.0,-21.5863,True,10.0,0.1005859375,-16.220599710941315
41,v3,v11,20.0,170.0,10.0,0.6,1.7,0.2,-27.6193,True,10.0,0.1025390625,-22.25341534614563
41,v3,v8,20.0,170.03,0.0,0.6,1.7003,0.0,-24.6103,True,10.0,0.1025390625,-19.243751287460327
41,v3,v7,20.0,210.0,0.0,0.6,2.1,0.0,-26.4444,True,10.0,0.1025390625,-21.079934239387512
41,v3,v12,20.0,270.02,30.0,0.6,2.7002,0.6,-30.0,True,10.0,0.1025390625,-24.63372266292572
41,v4,v8,40.0,50.0,0.0,1.0,0.5,0.0,6.0206,False,10.0,0.2712890626862645,11.387629330158234
41,v4,v11,40.0,50.09,10.0,1.0,0.5009,0.2,2.9947,False,10.0,0.17988281254656613,8.360444843769073
41,v4,v7,40.0,90.05,0.0,1.0,0.9005,0.0,0.9103,True,10.0,0.14726562518626451,6.275086432695389
41,v4,v3,40.0,120.04,0.0,1.0,1.2004,0.0,-1.5863,True,10.0,0.12910156254656613,3.7797077000141144
41,v4,v12,40.0,150.0,30.0,1.0,1.5,0.6,-9.5424,True,10.0,0.07265625009313226,-4.174905851483345
42,v1,v2,40.0,20.22,10.0,1.0,0.2022,0.2,10.8725,False,10.0,0.5294921882450581,16.241511702537537
42,v1,v6,40.0,120.04,10.0,1.0,1.2004,0.2,-4.5966,True,10.0,0.13652343768626451,0.7707992978394032
42,v1,v5,40.0,170.0,10.0,1.0,1.7,0.2,-7.6193,True,10.0,0.09609375009313226,-2.252388946712017
42,v1,v9,40.0,270.0,20.0,1.0,2.7,0.4,-13.3985,True,10.0,0.09121093759313226,-8.032020896673203
42,v1,v14,40.0,270.02,10.0,1.0,2.7002,0.2,-11.6381,True,10.0,0.072265625,-6.273710012435913
42,v2,v1,20.0,20.22,10.0,0.6,0.2022,0.2,-9.1275,False,10.0,0.08437500009313226,-3.763567805290222
42,v2,v6,20.0,140.0,0.0,0.6,1.4,0.0,-22.9226,True,10.0,0.1025390625,-17.55903673171997
42,v2,v5,20.0,190.02,20.0,0.6,1.9002,0.4,-30.0,True,10.0,0.1025390625,-24.63349676132202
42,v2,v14,20.0,290.0,20.0,0.6,2.9,0.4,-30.0,True,10.0,0.1025390625,-24.63123607635498
42,v2,v9,20.0,290.02,10.0,0.6,2.9002,0.2,-30.0,True,10.0,0.1025390625,-24.63369870185852
42,v3,v4,20.0,120.04,40.0,0.6,1.2004,0.8,-28.576,True,10.0,0.1025390625,-23.21067488193512
42,v3,v8,20.0,170.03,30.0,0.6,1.7003,0.6,-30.0,True,10.0,0.1025390625,-24.633833408355713
42,v3,v11,20.0,180.0,0.0,0.6,1.8,0.0,-25.1055,True,10.0,0.1025390625,-19.738038301467896
42,v3,v7,20.0,210.0,40.0,0.6,2.1,0.8,-30.0,True,10.0,0.1025390625,-24.63341736793518
42,v3,v12,20.0,240.02,40.0,0.6,2.4002,0.8,-30.0,True,10.0,0.1025390625,-24.63269817829132
42,v4,v8,40.0,50.0,10.0,1.0,0.5,0.2,3.0103,False,10.0,0.17988281254656613,8.378473460674286
42,v4,v11,40.0,60.07,40.0,1.0,0.6007,0.8,-2.5636,True,10.0,0.14433593768626451,2.800612762570381
42,v4,v7,40.0,90.05,0.0,1.0,0.9005,0.0,0.9103,True,10.0,0.14667968754656613,6.278315484523773
42,v4,v12,40.0,120.0,0.0,1.0,1.2,0.0,-1.5836,True,10.0,0.14140625018626451,3.7810328751802444
42,v4,v3,40.0,120.04,40.0,1.0,1.2004,0.8,-8.576,True,10.0,0.08203125,-3.2096408158540726
43,v1,v2,40.0,30.15,10.0,1.0,0.3015,0.2,7.4041,False,10.0,0.30683593754656613,12.769311547279358
43,v1,v6,40.0,110.04,20.0,1.0,1.1004,0.4,-5.6023,True,10.0,0.13261718768626451,-0.23625299334526062
43,v1,v5,40.0,180.0,0.0,1.0,1.8,0.0,-5.1055,True,10.0,0.13300781254656613,0.26006365244393237
43,v1,v9,40.0,250.0,10.0,1.0,2.5,0.2,-10.9691,True,10.0,0.08281250018626451,-5.602858334779739
43,v1,v10,40.0,280.02,40.0,1.0,2.8002,0.8,-15.9334,True,10.0,0.08730468759313226,-10.567604303359985
43,v2,v1,20.0,30.15,10.0,0.6,0.3015,0.2,-12.5959,True,10.0,0.07851562509313226,-7.230305343866348
43,v2,v6,20.0,140.0,10.0,0.6,1.4,0.2,-25.9329,True,10.0,0.1025390625,-20.567299842834473
43,v2,v5,20.0,210.02,10.0,0.6,2.1002,0.2,-29.4556,True,10.0,0.1025390625,-24.08893573284149
43,v2,v9,20.0,280.02,0.0,0.6,2.8002,0.0,-28.9437,True,10.0,0.1025390625,-23.574824333190918
43,v2,v10,20.0,310.0,30.0,0.6,3.1,0.6,-30.0,True,10.0,0.1025390625,-24.633617758750916
43,v3,v4,20.0,80.06,20.0,0.6,0.8006,0.4,-22.8391,True,10.0,0.1015625,-17.473610877990723
43,v3,v8,20.0,140.03,10.0,0.6,1.4003,0.2,-25.9349,True,10.0,0.1025390625,-20.57010805606842
43,v3,v7,20.0,170.0,20.0,0.6,1.7,0.4,-29.3802,True,10.0,0.1025390625,-24.015390634536743
43,v3,v11,20.0,180.0,10.0,0.6,1.8,0.2,-28.1158,True,10.0,0.1025390625,-22.749934315681458
43,v3,v12,20.0,200.02,0.0,0.6,2.0002,0.0,-26.0216,True,10.0,0.1015625,-20.659335732460022
43,v4,v8,40.0,60.0,30.0,1.0,0.6,0.6,-1.5836,True,10.0,0.13261718768626451,3.78251750767231
43,v4,v3,40.0,80.06,20.0,1.0,0.8006,0.4,-2.8391,True,10.0,0.13847656268626451,2.5240754783153534
43,v4,v7,40.0,90.05,0.0,1.0,0.9005,0.0,0.9103,True,10.0,0.14980468759313226,6.2762539982795715
43,v4,v11,40.0,100.04,30.0,1.0,1.0004,0.6,-6.0245,True,10.0,0.1259765625,-0.6579639557749033
43,v4,v12,40.0,120.0,20.0,1.0,1.2,0.4,-6.3548,True,10.0,0.11542968754656613,-0.9875933900475502
44,v1,v2,40.0,20.22,0.0,1.0,0.2022,0.0,13.8828,False,10.0,0.7019531242549419,19.251182556152344
44,v1,v6,40.0,130.03,10.0,1.0,1.3003,0.2,-5.2915,True,10.0,0.14101562509313226,0.07499285650192178
44,v1,v5,40.0,180.0,10.0,1.0,1.8,0.2,-8.1158,True,10.0,0.09042968787252903,-2.749815061688423
44,v1,v9,40.0,260.0,10.0,1.0,2.6,0.2,-11.3098,True,10.0,0.0810546875,-5.94414746761322
44,v1,v14,40.0,310.01,10.0,1.0,3.1001,0.2,-12.8379,True,10.0,0.08339843759313226,-7.472063839435577
44,v2,v1,20.0,20.22,0.0,0.6,0.2022,0.0,-6.1172,False,10.0,0.13222656259313226,-0.7511560805141926
44,v2,v6,20.0,150.0,10.0,0.6,1.5,0.2,-26.5321,True,10.0,0.1025390625,-21.163833498954773
44,v2,v5,20.0,200.02,10.0,0.6,2.0002,0.2,-29.0319,True,10.0,0.1025390625,-23.66658103466034
44,v2,v9,20.0,280.02,10.0,0.6,2.8002,0.2,-30.0,True,10.0,0.1025390625,-24.632883667945862
44,v2,v14,20.0,330.0,10.0,0.6,3.3,0.2,-30.0,True,10.0,0.1025390625,-24.633231282234192
44,v3,v4,20.0,100.04,10.0,0.6,1.0004,0.2,-23.0142,True,10.0,0.10214843787252903,-17.649862408638
44,v3,v8,20.0,130.03,30.0,0.6,1.3003,0.6,-28.3018,True,10.0,0.1025390625,-22.935168743133545
44,v3,v11,20.0,170.0,20.0,0.6,1.7,0.4,-29.3802,True,10.0,0.1025390625,-24.01487624645233
44,v3,v7,20.0,190.0,20.0,0.6,1.9,0.4,-30.0,True,10.0,0.1025390625,-24.634928941726685
44,v3,v12,20.0,200.02,0.0,0.6,2.0002,0.0,-26.0216,True,10.0,0.1025390625,-20.653207182884216
44,v4,v8,40.0,30.0,40.0,1.0,0.3,0.8,3.4679,True,10.0,0.18085937504656613,8.835819840431213
44,v4,v11,40.0,70.06,30.0,1.0,0.7006,0.6,-2.9305,True,10.0,0.13984375004656613,2.4325326830148697
44,v4,v7,40.0,90.05,30.0,1.0,0.9005,0.6,-5.1103,True,10.0,0.13320312509313226,0.2576392774935812
44,v4,v12,40.0,100.0,10.0,1.0,1.0,0.2,-3.0103,True,10.0,0.13750000018626451,2.3538715466856956
44,v4,v3,40.0,100.04,10.0,1.0,1.0004,0.2,-3.0142,True,10.0,0.14238281268626451,2.3518189266324043
45,v1,v2,40.0,20.22,20.0,1.0,0.2022,0.4,9.1116,False,10.0,0.43574218824505806,14.477764546871185
45,v1,v6,40.0,140.03,10.0,1.0,1.4003,0.2,-5.9349,True,10.0,0.12343750009313226,-0.5701753115281463
45,v1,v5,40.0,190.0,10.0,1.0,1.9,0.2,-8.5854,True,10.0,0.07851562509313226,-3.219178944826126
45,v1,v9,40.0,270.0,10.0,1.0,2.7,0.2,-11.6376,True,10.0,0.06914062518626451,-6.270801216363907
45,v1,v14,40.0,300.01,20.0,1.0,3.0001,0.4,-14.3141,True,10.0,0.07851562509313226,-8.947810649871826
45,v2,v1,20.0,20.22,20.0,0.6,0.2022,0.4,-10.8884,True,10.0,0.080078125,-5.523219168186188
45,v2,v6,20.0,160.0,10.0,0.6,1.6,0.2,-27.0927,True,10.0,0.1025390625,-21.726668000221252
45,v2,v5,20.0,210.02,10.0,0.6,2.1002,0.2,-29.4556,True,10.0,0.1025390625,-24.089588046073914
45,v2,v9,20.0,290.02,30.0,0.6,2.9002,0.6,-30.0,True,10.0,0.1025390625,-24.634207367897034
45,v2,v14,20.0,320.0,0.0,0.6,3.2,0.0,-30.0,True,10.0,0.1025390625,-24.633649230003357
45,v3,v4,20.0,90.05,0.0,0.6,0.9005,0.0,-19.0897,True,10.0,0.099609375,-13.725696802139282
45,v3,v8,20.0,160.03,0.0,0.6,1.6003,0.0,-24.0839,True,10.0,0.1015625,-18.718281149864197
45,v3,v11,20.0,190.0,20.0,0.6,1.9,0.4,-30.0,True,10.0,0.1025390625,-24.632661819458008
45,v3,v12,20.0,200.02,10.0,0.6,2.0002,0.2,-29.0319,True,10.0,0.1025390625,-23.667426228523254
45,v3,v7,20.0,210.0,20.0,0.6,2.1,0.4,-30.0,True,10.0,0.1025390625,-24.63542115688324
45,v4,v8,40.0,70.0,0.0,1.0,0.7,0.0,3.098,False,10.0,0.17949218768626451,8.464514374732971
45,v4,v3,40.0,90.05,0.0,1.0,0.9005,0.0,0.9103,True,10.0,0.14960937504656613,6.275526791810989
45,v4,v11,40.0,100.04,20.0,1.0,1.0004,0.4,-4.7751,True,10.0,0.14375000004656613,0.5912365186959505
45,v4,v12,40.0,110.0,10.0,1.0,1.1,0.2,-3.8382,True,10.0,0.12636718759313226,1.5277897864580154
45,v4,v7,40.0,120.04,20.0,1.0,1.2004,0.4,-6.3576,True,10.0,0.11269531259313226,-0.9919279292225838
46,v1,v2,40.0,3.0,30.0,1.0,0.03,0.6,24.437,False,10.0,0.8292968757450581,29.80358064174652
46,v1,v6,40.0,150.03,0.0,1.0,1.5003,0.0,-3.5236,True,10.0,0.14628906268626451,1.8419526517391205
46,v1,v5,40.0,200.0,20.0,1.0,2.0,0.4,-10.7918,True,10.0,0.07167968759313226,-5.426641255617142
46,v1,v9,40.0,260.0,10.0,1.0,2.6,0.2,-11.3098,True,10.0,0.06894531252328306,-5.945351600646973
46,v1,v14,40.0,320.01,10.0,1.0,3.2001,0.2,-13.1137,True,10.0,0.08378906268626451,-7.7467460334300995
46,v2,v1,20.0,3.0,30.0,0.6,0.03,0.6,4.437,True,10.0,0.20527343754656613,9.803011238574982
46,v2,v6,20.0,150.0,30.0,0.6,1.5,0.6,-29.5424,True,10.0,0.1025390625,-24.17661225795746
46,v2,v5,20.0,200.02,10.0,0.6,2.0002,0.2,-29.0319,True,10.0,0.1025390625,-23.665297150611877
46,v2,v9,20.0,260.02,40.0,0.6,2.6002,0.8,-30.0,True,10.0,0.1025390625,-24.634984731674194
46,v2,v14,20.0,320.0,20.0,0.6,3.2,0.4,-30.0,True,10.0,0.1025390625,-24.633986711502075
46,v3,v4,20.0,90.05,20.0,0.6,0.9005,0.4,-23.8609,True,10.0,0.1015625,-18.495832085609436
46,v3,v8,20.0,160.03,20.0,0.6,1.6003,0.4,-28.8551,True,10.0,0.1025390625,-23.489731073379517
46,v3,v11,20.0,170.0,30.0,0.6,1.7,0.6,-30.0,True,10.0,0.1025390625,-24.635358572006226
46,v3,v7,20.0,190.0,10.0,0.6,1.9,0.2,-28.5854,True,10.0,0.1025390625,-23.21714162826538
46,v3,v12,20.0,210.02,40.0,0.6,2.1002,0.8,-30.0,True,10.0,0.1025390625,-24.63348352909088
46,v4,v8,40.0,70.0,0.0,1.0,0.7,0.0,3.098,False,10.0,0.18671875004656613,8.46185427904129
46,v4,v11,40.0,80.06,10.0,1.0,0.8006,0.2,-1.0782,True,10.0,0.14628906268626451,4.287218704819679
46,v4,v3,40.0,90.05,20.0,1.0,0.9005,0.4,-3.8609,True,10.0,0.13984375004656613,1.5044753402471542
46,v4,v7,40.0,100.04,10.0,1.0,1.0004,0.2,-3.0142,True,10.0,0.14238281268626451,2.353107012808323
46,v4,v12,40.0,120.0,20.0,1.0,1.2,0.4,-6.3548,True,10.0,0.13691406231373549,-0.9885797128081322
47,v1,v2,40.0,30.15,0.0,1.0,0.3015,0.0,10.4144,False,10.0,0.5125000011175871,15.780382633209229
47,v1,v6,40.0,150.03,0.0,1.0,1.5003,0.0,-3.5236,True,10.0,0.14140625018626451,1.8428497463464737
47,v1,v5,40.0,220.0,10.0,1.0,2.2,0.2,-9.8588,True,10.0,0.08417968731373549,-4.4933412075042725
47,v1,v9,40.0,250.0,10.0,1.0,2.5,0.2,-10.9691,True,10.0,0.07011718768626451,-5.603322297334671
47,v1,v14,40.0,330.01,20.0,1.0,3.3001,0.4,-15.1419,True,10.0,0.0927734375,-9.776733934879303
