time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,model_snr,accuracy,psnr
12,v1,v10,40.0,280.02,30.0,1.0,2.8002,0.6,-14.9643,True,10.0,0.14331210191082802,17.095133180071596
12,v2,v1,20.0,10.44,20.0,0.6,0.1044,0.4,-5.1455,True,10.0,0.14818869426751594,17.09710134518374
12,v2,v5,20.0,110.04,20.0,0.6,1.1004,0.4,-25.6023,True,10.0,0.14371019108280256,17.096321652649316
12,v2,v6,20.0,200.0,10.0,0.6,2.0,0.2,-29.0309,True,10.0,0.1448049363057325,17.096859403476593
12,v2,v9,20.0,270.02,10.0,0.6,2.7002,0.2,-30.0,True,10.0,0.1449044585987261,17.09644486494125
12,v2,v10,20.0,290.0,10.0,0.6,2.9,0.2,-30.0,True,10.0,0.1461982484076433,17.09515784196793
12,v3,v4,20.0,70.06,0.0,0.6,0.7006,0.0,-16.9099,True,10.0,0.14271496815286625,17.085366801851116
12,v3,v7,20.0,100.0,20.0,0.6,1.0,0.4,-24.7712,True,10.0,0.14430732484076433,17.094851925114916
12,v3,v8,20.0,120.04,20.0,0.6,1.2004,0.4,-26.3576,True,10.0,0.14599920382165604,17.09593017237961
12,v3,v11,20.0,180.0,10.0,0.6,1.8,0.2,-28.1158,True,10.0,0.14868630573248406,17.09671059383708
12,v3,v12,20.0,250.02,10.0,0.6,2.5002,0.2,-30.0,True,10.0,0.1455015923566879,17.096464339335252
12,v4,v7,40.0,30.15,20.0,1.0,0.3015,0.4,5.6431,False,10.0,0.2385549363057325,11.059447810908033
12,v4,v8,40.0,50.0,20.0,1.0,0.5,0.4,1.2494,False,10.0,0.15226910828025478,6.665384298676898
12,v4,v3,40.0,70.06,0.0,1.0,0.7006,0.0,3.0901,False,10.0,0.17914012738853502,8.506131560939133
12,v4,v11,40.0,110.04,10.0,1.0,1.1004,0.2,-3.8414,True,10.0,0.14500398089171976,17.0986215749364
12,v4,v12,40.0,180.0,10.0,1.0,1.8,0.2,-8.1158,True,10.0,0.14380971337579618,17.09740184370879
13,v1,v2,40.0,30.15,10.0,1.0,0.3015,0.2,7.4041,False,10.0,0.3174761146496815,12.82041746491839
13,v1,v5,40.0,100.0,30.0,1.0,1.0,0.6,-6.0206,True,10.0,0.14410828025477707,17.098431605442315
13,v1,v6,40.0,180.02,0.0,1.0,1.8002,0.0,-5.1067,True,10.0,0.14211783439490447,17.096645270183586
13,v1,v9,40.0,230.0,40.0,1.0,2.3,0.8,-14.2243,True,10.0,0.1473925159235669,17.09565613376107
13,v1,v10,40.0,250.02,40.0,1.0,2.5002,0.8,-14.9491,True,10.0,0.1409235668789809,17.096320729346793
13,v2,v1,20.0,30.15,10.0,0.6,0.3015,0.2,-12.5959,True,10.0,0.14112261146496816,17.09896084001869
13,v2,v5,20.0,130.03,20.0,0.6,1.3003,0.4,-27.0524,True,10.0,0.1455015923566879,17.097217839234954
13,v2,v6,20.0,210.0,10.0,0.6,2.1,0.2,-29.4547,True,10.0,0.14331210191082802,17.095876450751238
13,v2,v9,20.0,260.02,30.0,0.6,2.6002,0.6,-30.0,True,10.0,0.14440684713375795,17.09677172618307
13,v2,v10,20.0,280.0,30.0,0.6,2.8,0.6,-30.0,True,10.0,0.14211783439490447,17.097829757981998
13,v3,v4,20.0,70.06,10.0,0.6,0.7006,0.2,-19.9202,True,10.0,0.1467953821656051,17.097242501131287
13,v3,v7,20.0,120.0,10.0,0.6,1.2,0.2,-24.5939,True,10.0,0.1436106687898089,17.09628636062525
13,v3,v8,20.0,140.03,20.0,0.6,1.4003,0.4,-27.6958,True,10.0,0.14500398089171976,17.09467199046141
13,v3,v11,20.0,190.0,10.0,0.6,1.9,0.2,-28.5854,True,10.0,0.1460987261146497,17.03926828712415
13,v3,v12,20.0,240.02,10.0,0.6,2.4002,0.2,-30.0,True,10.0,0.14530254777070065,17.095875430258975
13,v4,v7,40.0,50.09,20.0,1.0,0.5009,0.4,1.2338,False,10.0,0.15226910828025478,6.650214760166825
13,v4,v8,40.0,70.0,10.0,1.0,0.7,0.2,0.0877,False,10.0,0.14440684713375795,5.504647999052789
13,v4,v3,40.0,70.06,10.0,1.0,0.7006,0.2,0.0798,False,10.0,0.14818869426751594,5.496025741479959
13,v4,v11,40.0,120.04,0.0,1.0,1.2004,0.0,-1.5863,True,10.0,0.1474920382165605,17.094842060356385
13,v4,v12,40.0,170.0,0.0,1.0,1.7,0.0,-4.609,True,10.0,0.14400875796178345,17.097851054683613
14,v1,v2,40.0,20.22,30.0,1.0,0.2022,0.6,7.8622,False,10.0,0.34096337579617836,13.27938559708322
14,v1,v5,40.0,130.0,30.0,1.0,1.3,0.6,-8.2995,True,10.0,0.14430732484076433,17.097085102348572
14,v1,v6,40.0,180.02,40.0,1.0,1.8002,0.8,-12.0964,True,10.0,0.14301353503184713,17.095993940997275
14,v1,v9,40.0,270.0,0.0,1.0,2.7,0.0,-8.6273,True,10.0,0.14759156050955413,17.095472396559018
14,v1,v10,40.0,290.02,0.0,1.0,2.9002,0.0,-9.2484,True,10.0,0.1460987261146497,17.096421794526897
14,v2,v1,20.0,20.22,30.0,0.6,0.2022,0.6,-12.1378,True,10.0,0.14669585987261147,17.095577337179975
14,v2,v5,20.0,150.03,0.0,0.6,1.5003,0.0,-23.5236,True,10.0,0.14470541401273884,17.094039005838383
14,v2,v6,20.0,200.0,10.0,0.6,2.0,0.2,-29.0309,True,10.0,0.1445063694267516,17.096741852486968
14,v2,v9,20.0,290.02,30.0,0.6,2.9002,0.6,-30.0,True,10.0,0.14530254777070065,17.096509496117854
14,v2,v10,20.0,310.0,30.0,0.6,3.1,0.6,-30.0,True,10.0,0.14261544585987262,17.092799350714227
14,v3,v4,20.0,80.06,10.0,0.6,0.8006,0.2,-21.0782,True,10.0,0.14410828025477707,17.093035448888305
14,v3,v7,20.0,110.0,10.0,0.6,1.1,0.2,-23.8382,True,10.0,0.1467953821656051,17.09674470743556
14,v3,v8,20.0,160.03,10.0,0.6,1.6003,0.2,-27.0942,True,10.0,0.14311305732484075,17.096706268893687
14,v3,v11,20.0,200.0,10.0,0.6,2.0,0.2,-29.0309,True,10.0,0.1461982484076433,17.088082963493978
14,v3,v12,20.0,250.02,10.0,0.6,2.5002,0.2,-30.0,True,10.0,0.14540207006369427,17.09546644368749
14,v4,v7,40.0,30.15,20.0,1.0,0.3015,0.4,5.6431,False,10.0,0.24213773885350318,11.05927300908763
14,v4,v8,40.0,80.0,0.0,1.0,0.8,0.0,1.9382,True,10.0,0.14460589171974522,17.095228158744277
14,v4,v3,40.0,80.06,10.0,1.0,0.8006,0.2,-1.0782,True,10.0,0.14251592356687898,17.095978487828734
14,v4,v11,40.0,120.04,0.0,1.0,1.2004,0.0,-1.5863,True,10.0,0.14570063694267515,17.095598573138002
14,v4,v12,40.0,170.0,20.0,1.0,1.7,0.4,-9.3802,True,10.0,0.14639729299363058,17.097615697581297
15,v1,v2,40.0,50.09,20.0,1.0,0.5009,0.4,1.2338,False,10.0,0.15306528662420382,6.6504770509756295
15,v1,v5,40.0,100.0,10.0,1.0,1.0,0.2,-3.0103,True,10.0,0.14430732484076433,17.09605518268172
15,v1,v6,40.0,140.03,10.0,1.0,1.4003,0.2,-5.9349,True,10.0,0.14838773885350318,17.09489810238978
15,v1,v9,40.0,270.0,30.0,1.0,2.7,0.6,-14.6479,True,10.0,0.14639729299363058,17.096427358639467
15,v1,v10,40.0,290.02,10.0,1.0,2.9002,0.2,-12.2587,True,10.0,0.145203025477707,17.094345141368308
15,v2,v1,20.0,50.09,20.0,0.6,0.5009,0.4,-18.7662,True,10.0,0.14500398089171976,17.0979884688262
15,v2,v5,20.0,150.03,10.0,0.6,1.5003,0.2,-26.5339,True,10.0,0.1448049363057325,17.094633308945188
15,v2,v6,20.0,190.0,30.0,0.6,1.9,0.6,-30.0,True,10.0,0.14400875796178345,17.09754070354875
15,v2,v9,20.0,320.01,10.0,0.6,3.2001,0.2,-30.0,True,10.0,0.14371019108280256,17.09414188117738
15,v2,v10,20.0,340.0,10.0,0.6,3.4,0.2,-30.0,True,10.0,0.14341162420382167,17.0949353868035
15,v3,v4,20.0,70.06,30.0,0.6,0.7006,0.6,-22.9305,True,10.0,0.1403264331210191,17.09641816206039
15,v3,v7,20.0,120.0,20.0,0.6,1.2,0.4,-26.3548,True,10.0,0.1449044585987261,17.095111543205892
15,v3,v8,20.0,150.03,10.0,0.6,1.5003,0.2,-26.5339,True,10.0,0.140625,17.096407787055725
15,v3,v11,20.0,190.0,10.0,0.6,1.9,0.2,-28.5854,True,10.0,0.14639729299363058,17.09751203257567
15,v3,v12,20.0,260.02,10.0,0.6,2.6002,0.2,-30.0,True,10.0,0.14570063694267515,17.096907135787283
15,v4,v7,40.0,50.09,10.0,1.0,0.5009,0.2,2.9947,False,10.0,0.1761544585987261,8.411889446768791
15,v4,v3,40.0,70.06,30.0,1.0,0.7006,0.6,-2.9305,True,10.0,0.14709394904458598,17.093924917233217
15,v4,v8,40.0,80.0,40.0,1.0,0.8,0.8,-5.0515,True,10.0,0.14311305732484075,17.096867020722406
15,v4,v11,40.0,120.04,40.0,1.0,1.2004,0.8,-8.576,True,10.0,0.1474920382165605,17.09671346093439
15,v4,v12,40.0,190.0,40.0,1.0,1.9,0.8,-12.5648,True,10.0,0.14510350318471338,17.099073956726464
16,v1,v2,40.0,30.15,0.0,1.0,0.3015,0.0,10.4144,False,10.0,0.4967157643312102,15.830838385660936
16,v1,v5,40.0,110.0,20.0,1.0,1.1,0.4,-5.5991,True,10.0,0.1436106687898089,17.09768136139888
16,v1,v6,40.0,130.03,10.0,1.0,1.3003,0.2,-5.2915,True,10.0,0.14430732484076433,17.09544072485274
16,v1,v9,40.0,300.0,20.0,1.0,3.0,0.4,-14.3136,True,10.0,0.14460589171974522,17.09649513633388
16,v1,v10,40.0,300.01,20.0,1.0,3.0001,0.4,-14.3141,True,10.0,0.14729299363057324,17.096308398398623
16,v2,v1,20.0,30.15,0.0,0.6,0.3015,0.0,-9.5856,True,10.0,0.14560111464968153,17.0984647471434
16,v2,v5,20.0,140.03,20.0,0.6,1.4003,0.4,-27.6958,True,10.0,0.14430732484076433,17.096352376755636
16,v2,v6,20.0,160.0,10.0,0.6,1.6,0.2,-27.0927,True,10.0,0.14380971337579618,17.096650190414138
16,v2,v10,20.0,330.0,20.0,0.6,3.3,0.4,-30.0,True,10.0,0.14371019108280256,17.096722718257055
16,v2,v9,20.0,330.01,20.0,0.6,3.3001,0.4,-30.0,True,10.0,0.1460987261146497,17.0986024528552
16,v3,v4,20.0,100.04,40.0,0.6,1.0004,0.8,-26.9936,True,10.0,0.14530254777070065,17.094181862606366
16,v3,v7,20.0,140.0,0.0,0.6,1.4,0.0,-22.9226,True,10.0,0.14798964968152867,17.095947095542957
16,v3,v8,20.0,140.03,0.0,0.6,1.4003,0.0,-22.9246,True,10.0,0.14341162420382167,17.095826628861154
16,v3,v11,20.0,180.0,10.0,0.6,1.8,0.2,-28.1158,True,10.0,0.14570063694267515,17.095959037732168
16,v3,v12,20.0,250.02,0.0,0.6,2.5002,0.0,-27.9594,True,10.0,0.14152070063694266,17.09606175513784
16,v4,v8,40.0,40.0,40.0,1.0,0.4,0.8,0.9691,True,10.0,0.14589968152866242,17.093837142749955
16,v4,v7,40.0,40.11,40.0,1.0,0.4011,0.8,0.9447,True,10.0,0.14400875796178345,17.096438377526155
16,v4,v11,40.0,80.06,30.0,1.0,0.8006,0.6,-4.0885,True,10.0,0.1445063694267516,17.09515297033225
16,v4,v3,40.0,100.04,40.0,1.0,1.0004,0.8,-6.9936,True,10.0,0.14500398089171976,17.096653579906295
16,v4,v12,40.0,150.0,40.0,1.0,1.5,0.8,-10.5115,True,10.0,0.14301353503184713,17.094053171242876
